iter	RMSE
6329	8328.758587
6330	8328.256362
6331	8326.889875
6332	8326.227777
6333	8325.523218
6334	8323.963172
6335	8321.330372
6336	8320.506203
6337	8319.758282
6338	8319.486512
6339	8318.83302
6340	8317.16379
6341	8315.498691
6342	8313.637615
6343	8312.406127
6344	8310.64275
6345	8309.425414
6346	8308.510091
6347	8307.711343
6348	8306.746202
6349	8305.617307
6350	8304.312331
6351	8302.998098
6352	8302.58778
6353	8301.999625
6354	8301.746015
6355	8300.485331
6356	8300.132906
6357	8299.533003
6358	8298.774422
6359	8298.009195
6360	8295.954152
6361	8295.893744
6362	8294.063466
6363	8293.421588
6364	8293.191286
6365	8292.568912
6366	8291.699395
6367	8291.529068
6368	8289.876496
6369	8289.283365
6370	8288.167445
6371	8287.645564
6372	8285.842869
6373	8284.88562
6374	8284.006232
6375	8282.057741
6376	8280.34328
6377	8278.477775
6378	8277.498791
6379	8277.253161
6380	8277.131466
6381	8276.504829
6382	8275.546187
6383	8274.308827
6384	8273.086112
6385	8273.068439
6386	8271.939888
6387	8270.188256
6388	8269.874454
6389	8269.343962
6390	8268.98353
6391	8267.295874
6392	8266.826991
6393	8265.539677
6394	8264.705224
6395	8264.262857
6396	8263.835968
6397	8262.960963
6398	8261.63786
6399	8259.907087
6400	8257.999548
6401	8256.483009
6402	8254.977911
6403	8253.308106
6404	8252.506902
6405	8250.91993
6406	8249.868484
6407	8248.717535
6408	8247.207751
6409	8246.393337
6410	8245.442443
6411	8244.298428
6412	8243.417242
6413	8241.754341
6414	8241.564459
6415	8240.767051
6416	8239.65608
6417	8238.910337
6418	8238.524698
6419	8238.428091
6420	8237.404654
6421	8236.697232
6422	8235.330531
6423	8234.570011
6424	8233.782905
6425	8233.130406
6426	8232.373557
6427	8231.281195
6428	8230.305629
6429	8229.58379
6430	8228.341332
6431	8227.119698
6432	8226.40372
6433	8225.53515
6434	8224.715576
6435	8224.607577
6436	8224.120072
6437	8223.593588
6438	8223.535156
6439	8222.716276
6440	8222.426287
6441	8221.516376
6442	8220.339184
6443	8218.298475
6444	8217.497611
6445	8216.551104
6446	8215.847411
6447	8215.038843
6448	8214.233221
6449	8213.144694
6450	8212.309949
6451	8211.268117
6452	8210.506087
6453	8209.530563
6454	8207.207803
6455	8206.46868
6456	8205.636852
6457	8204.931062
6458	8203.743082
6459	8203.61016
6460	8202.860639
6461	8202.662797
6462	8201.957317
6463	8201.230716
6464	8200.284863
6465	8199.682543
6466	8198.883512
6467	8198.219642
6468	8196.246916
6469	8196.11618
6470	8195.698537
6471	8194.755029
6472	8193.766293
6473	8193.580849
6474	8192.46303
6475	8190.661765
6476	8188.665488
6477	8187.92049
6478	8186.356699
6479	8185.633835
6480	8183.823691
6481	8182.559254
6482	8182.343033
6483	8181.030726
6484	8179.847832
6485	8178.528551
6486	8177.767435
6487	8177.473952
6488	8176.988079
6489	8176.354342
6490	8176.023843
6491	8175.035293
6492	8174.246717
6493	8173.143678
6494	8172.238664
6495	8169.930975
6496	8168.893441
6497	8168.305222
6498	8167.093239
6499	8166.703979
6500	8166.183778
6501	8164.121768
6502	8162.453175
6503	8161.98854
6504	8160.601002
6505	8159.891526
6506	8159.468904
6507	8158.869955
6508	8158.459169
6509	8157.887895
6510	8157.412807
6511	8155.533729
6512	8154.419633
6513	8154.361078
6514	8153.582537
6515	8152.507488
6516	8151.703675
6517	8151.475687
6518	8150.0865
6519	8149.570465
6520	8148.889867
6521	8147.122168
6522	8146.391115
6523	8145.518069
6524	8144.217325
6525	8144.024019
6526	8143.287245
6527	8142.281734
6528	8140.986067
6529	8139.741362
6530	8139.085033
6531	8138.547213
6532	8137.507203
6533	8136.683861
6534	8136.443542
6535	8135.790335
6536	8135.327902
6537	8134.480717
6538	8133.4358
6539	8132.103907
6540	8131.64852
6541	8130.316658
6542	8129.928867
6543	8128.911486
6544	8128.019536
6545	8127.225193
6546	8126.816181
6547	8126.025001
6548	8125.661919
6549	8124.829028
6550	8124.103443
6551	8122.822751
6552	8122.043338
6553	8121.135404
6554	8120.662886
6555	8119.503968
6556	8118.675638
6557	8117.944764
6558	8116.992642
6559	8116.564723
6560	8114.548833
6561	8114.077332
6562	8112.42668
6563	8112.102241
6564	8110.813067
6565	8109.392054
6566	8108.334286
6567	8107.466781
6568	8106.674533
6569	8105.471535
6570	8104.40862
6571	8102.598512
6572	8101.975728
6573	8101.439513
6574	8100.267594
6575	8100.191837
6576	8099.912037
6577	8097.837033
6578	8096.553374
6579	8096.002167
6580	8095.429854
6581	8094.085863
6582	8093.398185
6583	8091.977518
6584	8091.080507
6585	8090.38726
6586	8088.784515
6587	8087.993441
6588	8087.175785
6589	8086.489823
6590	8085.89417
6591	8084.495627
6592	8083.710789
6593	8082.936134
6594	8081.385672
6595	8081.369018
6596	8079.954185
6597	8079.219193
6598	8078.318103
6599	8076.966408
6600	8076.841012
6601	8075.580596
6602	8074.857809
6603	8074.64409
6604	8073.739304
6605	8071.877419
6606	8071.469468
6607	8070.769244
6608	8070.510315
6609	8069.872164
6610	8068.336583
6611	8067.820691
6612	8067.2437
6613	8065.446966
6614	8065.086415
6615	8064.364119
6616	8063.961774
6617	8062.729436
6618	8061.676808
6619	8060.175959
6620	8058.705866
6621	8058.489769
6622	8057.155578
6623	8056.896445
6624	8054.031902
6625	8053.237422
6626	8051.640248
6627	8051.268193
6628	8051.112123
6629	8049.790264
6630	8048.907931
6631	8048.257779
6632	8047.791139
6633	8047.755188
6634	8046.984547
6635	8045.785463
6636	8045.28267
6637	8043.296424
6638	8041.116417
6639	8040.273577
6640	8040.249913
6641	8039.036897
6642	8037.735776
6643	8037.211237
6644	8036.006939
6645	8034.715736
6646	8034.510395
6647	8033.991881
6648	8032.610465
6649	8031.784047
6650	8031.104194
6651	8030.26613
6652	8029.281633
6653	8028.40964
6654	8026.835211
6655	8026.564802
6656	8026.384761
6657	8025.93805
6658	8025.812324
6659	8024.466063
6660	8024.396119
6661	8023.930105
6662	8023.807229
6663	8023.127315
6664	8021.320905
6665	8020.753854
6666	8019.585055
6667	8018.460235
6668	8017.573214
6669	8016.951218
6670	8016.267369
6671	8015.45171
6672	8014.332144
6673	8013.966292
6674	8013.188074
6675	8013.063886
6676	8011.139945
6677	8010.786862
6678	8010.178857
6679	8009.406929
6680	8008.472444
6681	8007.723592
6682	8007.576493
6683	8006.735744
6684	8004.979642
6685	8004.467068
6686	8003.78593
6687	8003.395459
6688	8002.573108
6689	8001.449033
6690	8000.165222
6691	8000.057132
6692	7998.637556
6693	7997.965933
6694	7996.687663
6695	7996.060818
6696	7995.755406
6697	7994.07663
6698	7992.477887
6699	7991.279226
6700	7989.710268
6701	7989.249799
6702	7988.329406
6703	7985.925962
6704	7985.710795
6705	7985.158382
6706	7985.074162
6707	7984.76378
6708	7984.464316
6709	7983.002816
6710	7981.696035
6711	7981.204611
6712	7980.031927
6713	7979.298088
6714	7978.792332
6715	7977.898902
6716	7977.584661
6717	7976.833303
6718	7976.10667
6719	7975.587974
6720	7975.44987
6721	7975.196812
6722	7974.726245
6723	7973.982995
6724	7973.39802
6725	7972.690837
6726	7971.314799
6727	7970.611548
6728	7969.599071
6729	7969.03614
6730	7968.18404
6731	7966.697963
6732	7965.607452
6733	7964.902679
6734	7964.03418
6735	7962.779709
6736	7961.010767
6737	7960.176054
6738	7960.017161
6739	7959.778222
6740	7959.289314
6741	7959.008545
6742	7958.467055
6743	7958.322183
6744	7957.108478
6745	7956.38957
6746	7955.423188
6747	7954.836806
6748	7954.39579
6749	7953.596776
6750	7952.437694
6751	7951.702931
6752	7951.076904
6753	7950.458496
6754	7948.204289
6755	7947.947791
6756	7946.54306
6757	7945.77164
6758	7944.500383
6759	7944.370597
6760	7943.147108
6761	7942.483719
6762	7941.34513
6763	7939.493549
6764	7937.004969
6765	7936.12218
6766	7935.373256
6767	7934.928684
6768	7934.611414
6769	7933.807966
6770	7933.063719
6771	7932.764666
6772	7931.365497
6773	7929.733586
6774	7929.043517
6775	7928.775929
6776	7927.831416
6777	7926.784362
6778	7925.838858
6779	7925.365255
6780	7923.485433
6781	7923.171327
6782	7922.24558
6783	7921.429628
6784	7920.687716
6785	7919.568193
6786	7918.375071
6787	7917.613088
6788	7917.245912
6789	7916.677127
6790	7916.306753
6791	7915.102251
6792	7914.340524
6793	7913.686595
6794	7913.135934
6795	7912.451415
6796	7912.074127
6797	7911.196631
6798	7910.510651
6799	7910.449835
6800	7909.278162
6801	7908.615619
6802	7907.063464
6803	7906.088216
6804	7905.023641
6805	7904.812367
6806	7903.858703
6807	7903.679209
6808	7903.316243
6809	7903.010995
6810	7902.869496
6811	7901.796439
6812	7901.762327
6813	7901.028217
6814	7900.975871
6815	7900.103314
6816	7898.297509
6817	7897.713817
6818	7896.002233
6819	7894.274389
6820	7894.090469
6821	7894.054539
6822	7892.542385
6823	7891.551368
6824	7890.657211
6825	7890.114481
6826	7889.325281
6827	7889.12983
6828	7888.628767
6829	7887.519046
6830	7886.821984
6831	7885.904604
6832	7885.053435
6833	7884.498859
6834	7883.138719
6835	7881.653029
6836	7880.692426
6837	7880.631066
6838	7879.990023
6839	7878.334753
6840	7876.930856
6841	7875.633782
6842	7874.847576
6843	7873.880641
6844	7873.76506
6845	7873.562961
6846	7872.730386
6847	7871.631586
6848	7870.233141
6849	7869.176554
6850	7867.764931
6851	7866.366652
6852	7865.67006
6853	7864.426877
6854	7862.880323
6855	7861.532075
6856	7860.311298
6857	7859.702184
6858	7859.566084
6859	7858.84516
6860	7858.008085
6861	7857.92547
6862	7857.05827
6863	7856.850575
6864	7856.620177
6865	7855.798371
6866	7854.970546
6867	7853.609331
6868	7852.320351
6869	7851.993535
6870	7851.921727
6871	7851.230168
6872	7851.117493
6873	7850.902029
6874	7849.853206
6875	7848.679493
6876	7847.92613
6877	7847.173463
6878	7846.205745
6879	7845.158834
6880	7844.762622
6881	7844.03664
6882	7843.280821
6883	7842.682946
6884	7842.592518
6885	7841.545519
6886	7841.267395
6887	7840.635817
6888	7839.974229
6889	7839.636081
6890	7838.969577
6891	7838.622509
6892	7837.595967
6893	7836.140995
6894	7835.394588
6895	7835.035674
6896	7833.530036
6897	7832.50649
6898	7831.256748
6899	7830.159486
6900	7829.284938
6901	7828.524506
6902	7826.440307
6903	7825.803998
6904	7825.598932
6905	7824.792224
6906	7824.241641
6907	7822.375158
6908	7821.009105
6909	7820.672732
6910	7820.269406
6911	7820.178513
6912	7819.280169
6913	7818.910555
6914	7818.051462
6915	7816.721975
6916	7815.612731
6917	7814.583414
6918	7814.348026
6919	7813.079806
6920	7812.743625
6921	7812.668793
6922	7812.084177
6923	7811.285839
6924	7809.399806
6925	7809.12621
6926	7808.368786
6927	7807.603804
6928	7807.40592
6929	7806.46792
6930	7804.753296
6931	7801.96943
6932	7801.511363
6933	7800.289868
6934	7798.778014
6935	7798.506774
6936	7796.836434
6937	7796.67648
6938	7796.53075
6939	7796.216549
6940	7795.319054
6941	7794.064964
6942	7793.566262
6943	7793.129281
6944	7792.484415
6945	7791.820367
6946	7791.311287
6947	7790.572609
6948	7789.587971
6949	7788.627949
6950	7788.082686
6951	7787.289155
6952	7786.606369
6953	7786.466375
6954	7785.458243
6955	7784.752055
6956	7783.981874
6957	7783.364158
6958	7783.112664
6959	7782.295694
6960	7781.44801
6961	7780.959583
6962	7780.24435
6963	7780.082757
6964	7779.860805
6965	7779.408545
6966	7778.410346
6967	7778.258597
6968	7778.035911
6969	7777.651567
6970	7776.98487
6971	7776.574862
6972	7775.941716
6973	7774.718184
6974	7773.095291
6975	7773.024436
6976	7772.988192
6977	7771.245287
6978	7770.602254
6979	7770.387722
6980	7770.346106
6981	7769.992992
6982	7769.29621
6983	7768.729651
6984	7768.236979
6985	7767.662769
6986	7766.945035
6987	7766.231387
6988	7764.342508
6989	7762.258412
6990	7762.223403
6991	7761.082033
6992	7760.112532
6993	7759.527082
6994	7759.404488
6995	7756.77552
6996	7754.749912
6997	7753.37115
6998	7752.254294
6999	7751.691336
7000	7750.259571
7001	7749.316797
7002	7748.518057
7003	7748.357728
7004	7748.273337
7005	7747.512918
7006	7746.093817
7007	7744.709715
7008	7744.305707
7009	7743.612811
7010	7742.595392
7011	7740.823043
7012	7739.9782
7013	7738.937664
7014	7738.007441
7015	7737.830976
7016	7736.931444
7017	7735.789639
7018	7734.595012
7019	7734.516267
7020	7733.894485
7021	7732.794345
7022	7732.382379
7023	7732.316347
7024	7731.662236
7025	7730.643074
7026	7730.476424
7027	7729.328286
7028	7728.651947
7029	7728.061567
7030	7727.451702
7031	7726.400607
7032	7725.457759
7033	7725.040519
7034	7723.652356
7035	7722.932056
7036	7720.60202
7037	7720.223852
7038	7719.559147
7039	7719.116948
7040	7717.250086
7041	7715.854565
7042	7714.632967
7043	7712.43519
7044	7711.697259
7045	7710.968993
7046	7710.192837
7047	7709.820583
7048	7708.394644
7049	7708.037398
7050	7707.984726
7051	7707.702835
7052	7707.127201
7053	7705.984473
7054	7705.184914
7055	7704.693484
7056	7704.066094
7057	7702.770535
7058	7700.903049
7059	7699.270603
7060	7697.752794
7061	7697.336086
7062	7696.232481
7063	7693.750797
7064	7693.225924
7065	7692.431185
7066	7692.169975
7067	7691.273547
7068	7690.8235
7069	7690.707606
7070	7689.811959
7071	7688.682056
7072	7687.710856
7073	7687.488363
7074	7687.28806
7075	7687.088214
7076	7687.020147
7077	7685.984654
7078	7685.603071
7079	7684.462621
7080	7683.871257
7081	7681.705182
7082	7681.037257
7083	7680.767796
7084	7679.735999
7085	7679.490156
7086	7679.269995
7087	7678.950686
7088	7678.679922
7089	7678.45431
7090	7677.994829
7091	7677.20863
7092	7676.489506
7093	7675.48267
7094	7674.902484
7095	7674.417479
7096	7674.120573
7097	7673.741905
7098	7673.00326
7099	7672.19044
7100	7671.194544
7101	7669.598519
7102	7668.503258
7103	7667.579744
7104	7666.118556
7105	7665.139799
7106	7664.075066
7107	7663.147936
7108	7661.642875
7109	7660.94627
7110	7659.910732
7111	7658.709226
7112	7658.361007
7113	7657.446673
7114	7656.626291
7115	7656.575172
7116	7655.46823
7117	7655.425211
7118	7654.946881
7119	7654.505957
7120	7653.658962
7121	7652.498729
7122	7651.780657
7123	7649.92212
7124	7648.768951
7125	7647.235486
7126	7645.806909
7127	7644.015905
7128	7643.465439
7129	7642.124408
7130	7640.974114
7131	7639.594143
7132	7637.369759
7133	7636.369077
7134	7636.250065
7135	7635.141272
7136	7634.928628
7137	7633.907322
7138	7633.357051
7139	7632.661933
7140	7631.866488
7141	7631.79933
7142	7631.268494
7143	7630.150626
7144	7629.428254
7145	7629.201589
7146	7627.80113
7147	7626.776531
7148	7625.608742
7149	7624.037231
7150	7623.191332
7151	7622.356564
7152	7621.732072
7153	7620.683762
7154	7620.547725
7155	7620.032791
7156	7619.671437
7157	7619.547715
7158	7619.318972
7159	7618.059742
7160	7617.550989
7161	7617.254592
7162	7615.308691
7163	7614.541348
7164	7613.165007
7165	7612.199304
7166	7611.420062
7167	7611.337503
7168	7610.527536
7169	7610.113263
7170	7609.355641
7171	7607.757654
7172	7607.118985
7173	7606.615966
7174	7606.139813
7175	7604.985402
7176	7604.583329
7177	7603.961891
7178	7603.286036
7179	7602.463994
7180	7601.90325
7181	7601.301398
7182	7601.086471
7183	7600.263437
7184	7600.07109
7185	7599.775592
7186	7599.126825
7187	7597.693502
7188	7597.015702
7189	7596.35325
7190	7596.285417
7191	7596.042065
7192	7595.595701
7193	7595.273155
7194	7594.69627
7195	7593.364864
7196	7592.850936
7197	7591.322819
7198	7590.721287
7199	7589.261722
7200	7588.917545
7201	7587.499881
7202	7587.005346
7203	7586.783729
7204	7586.178526
7205	7585.202516
7206	7583.818571
7207	7583.343741
7208	7582.659639
7209	7582.026152
7210	7581.369284
7211	7581.016143
7212	7580.244339
7213	7579.20783
7214	7578.736805
7215	7577.592476
7216	7577.539069
7217	7576.659275
7218	7576.486259
7219	7576.222479
7220	7574.611432
7221	7573.996419
7222	7573.352538
7223	7572.385168
7224	7571.189309
7225	7570.971837
7226	7570.591051
7227	7570.224683
7228	7568.911434
7229	7568.05261
7230	7567.420059
7231	7565.987298
7232	7564.712192
7233	7563.600167
7234	7563.210445
7235	7562.87679
7236	7562.164755
7237	7560.393076
7238	7558.977178
7239	7558.473608
7240	7558.436407
7241	7557.991067
7242	7557.736259
7243	7556.695409
7244	7555.821154
7245	7554.450444
7246	7553.864136
7247	7553.014058
7248	7550.657898
7249	7550.391367
7250	7550.237916
7251	7549.717459
7252	7549.326382
7253	7548.477066
7254	7547.669519
7255	7547.344471
7256	7546.710324
7257	7545.937064
7258	7545.730965
7259	7544.640611
7260	7543.919682
7261	7543.737557
7262	7543.12431
7263	7542.177457
7264	7540.965067
7265	7540.737119
7266	7540.232067
7267	7539.098826
7268	7537.868454
7269	7536.491485
7270	7535.106982
7271	7534.476425
7272	7533.274536
7273	7532.588606
7274	7532.506184
7275	7532.299669
7276	7531.308919
7277	7529.992299
7278	7528.956785
7279	7527.750274
7280	7526.707057
7281	7526.254308
7282	7524.916694
7283	7523.954777
7284	7522.732887
7285	7521.530773
7286	7520.508526
7287	7519.732684
7288	7518.52902
7289	7517.399999
7290	7516.980648
7291	7516.738664
7292	7515.850476
7293	7513.68108
7294	7512.39193
7295	7512.33528
7296	7511.556331
7297	7511.053667
7298	7510.218848
7299	7508.229849
7300	7507.47128
7301	7505.605814
7302	7504.83554
7303	7504.376401
7304	7504.179577
7305	7502.450101
7306	7502.229712
7307	7500.869239
7308	7500.496029
7309	7499.958019
7310	7498.867369
7311	7497.870146
7312	7497.240369
7313	7496.522538
7314	7496.436827
7315	7496.324821
7316	7496.00776
7317	7495.121505
7318	7494.15619
7319	7493.741954
7320	7492.606287
7321	7492.233894
7322	7490.952287
7323	7490.065734
7324	7488.641897
7325	7487.598234
7326	7487.130979
7327	7486.910016
7328	7486.726518
7329	7485.725038
7330	7484.385292
7331	7482.918877
7332	7481.742484
7333	7481.432216
7334	7481.203443
7335	7480.49238
7336	7480.03713
7337	7478.916984
7338	7477.847081
7339	7477.125662
7340	7476.916045
7341	7476.701041
7342	7476.346998
7343	7475.620199
7344	7475.260479
7345	7475.237255
7346	7473.981139
7347	7473.303499
7348	7472.137601
7349	7470.816784
7350	7470.217638
7351	7469.290245
7352	7469.247693
7353	7467.651794
7354	7466.853351
7355	7466.669067
7356	7466.046668
7357	7464.947678
7358	7463.836772
7359	7463.659551
7360	7462.430759
7361	7461.936009
7362	7461.198736
7363	7460.328733
7364	7459.891086
7365	7459.589878
7366	7458.574252
7367	7457.515162
7368	7456.850427
7369	7456.60099
7370	7456.078571
7371	7455.703756
7372	7455.039803
7373	7453.592384
7374	7452.981101
7375	7451.736559
7376	7451.700362
7377	7450.965329
7378	7450.915053
7379	7449.991075
7380	7449.335673
7381	7449.058808
7382	7447.410797
7383	7447.212947
7384	7446.97354
7385	7446.757263
7386	7446.719012
7387	7446.044871
7388	7445.74609
7389	7444.762329
7390	7443.870759
7391	7443.434319
7392	7443.289352
7393	7441.408683
7394	7440.462772
7395	7439.665779
7396	7438.989017
7397	7437.935577
7398	7436.840165
7399	7436.789035
7400	7434.935585
7401	7433.302729
7402	7433.233465
7403	7432.387209
7404	7432.117339
7405	7432.094242
7406	7432.025315
7407	7431.725333
7408	7430.827848
7409	7430.752584
7410	7429.842099
7411	7428.901946
7412	7428.09304
7413	7427.541794
7414	7427.416642
7415	7427.107921
7416	7426.771484
7417	7426.203287
7418	7425.309617
7419	7425.107656
7420	7424.857838
7421	7424.564856
7422	7423.892849
7423	7422.674213
7424	7420.710969
7425	7419.333697
7426	7418.990975
7427	7418.771107
7428	7417.545399
7429	7416.336847
7430	7415.882712
7431	7414.939897
7432	7414.765031
7433	7413.432352
7434	7412.519799
7435	7411.352084
7436	7411.17877
7437	7411.124432
7438	7409.636955
7439	7409.146107
7440	7409.018518
7441	7408.792063
7442	7408.754314
7443	7407.448138
7444	7406.863225
7445	7405.658291
7446	7405.275905
7447	7405.175189
7448	7404.842604
7449	7404.36547
7450	7403.689533
7451	7403.356291
7452	7402.2842
7453	7400.272931
7454	7399.257139
7455	7399.050687
7456	7398.149799
7457	7397.097134
7458	7397.073666
7459	7396.770345
7460	7396.113263
7461	7396.033867
7462	7395.887538
7463	7395.148058
7464	7394.577722
7465	7393.577504
7466	7393.191256
7467	7392.728889
7468	7391.484826
7469	7391.252282
7470	7389.946619
7471	7389.575978
7472	7388.938177
7473	7388.301799
7474	7386.465865
7475	7384.210701
7476	7384.089523
7477	7383.483028
7478	7383.37118
7479	7383.255196
7480	7382.496177
7481	7381.880423
7482	7381.444617
7483	7380.399608
7484	7379.640116
7485	7379.33869
7486	7378.905906
7487	7378.183886
7488	7377.30526
7489	7375.990291
7490	7375.575268
7491	7374.228879
7492	7374.167971
7493	7373.685995
7494	7372.740949
7495	7372.187911
7496	7371.758302
7497	7371.193221
7498	7370.102621
7499	7368.961641
7500	7367.437098
7501	7366.46875
7502	7365.856641
7503	7364.972286
7504	7364.653782
7505	7364.596257
7506	7363.946555
7507	7362.387147
7508	7362.2336
7509	7361.425886
7510	7360.131432
7511	7358.954473
7512	7358.751643
7513	7357.720979
7514	7356.610938
7515	7355.323097
7516	7354.279246
7517	7353.694741
7518	7352.33864
7519	7351.784823
7520	7351.299105
7521	7350.781884
7522	7350.659302
7523	7349.765496
7524	7349.166911
7525	7347.341055
7526	7346.775683
7527	7345.999658
7528	7345.1491
7529	7344.392885
7530	7343.453322
7531	7342.592075
7532	7341.978045
7533	7341.671623
7534	7340.454305
7535	7339.979702
7536	7339.264588
7537	7338.13277
7538	7337.607483
7539	7336.712367
7540	7335.509158
7541	7334.327005
7542	7333.447499
7543	7332.547891
7544	7332.118413
7545	7331.37769
7546	7330.765474
7547	7329.8996
7548	7328.940629
7549	7328.737349
7550	7327.917375
7551	7326.515319
7552	7325.652047
7553	7325.387807
7554	7325.137197
7555	7324.238593
7556	7322.734583
7557	7322.159718
7558	7321.035766
7559	7319.309597
7560	7318.21328
7561	7318.080159
7562	7316.710599
7563	7315.976545
7564	7315.652698
7565	7315.294419
7566	7314.688675
7567	7313.847584
7568	7312.905644
7569	7312.618798
7570	7311.816626
7571	7310.518235
7572	7310.112088
7573	7309.267147
7574	7308.198544
7575	7307.710271
7576	7306.397869
7577	7306.02297
7578	7305.000789
7579	7304.950137
7580	7303.238375
7581	7302.988972
7582	7301.591329
7583	7300.998824
7584	7300.347255
7585	7299.604757
7586	7298.354217
7587	7296.986403
7588	7296.755292
7589	7295.794805
7590	7294.725058
7591	7293.837158
7592	7293.816333
7593	7292.632833
7594	7291.588073
7595	7290.222553
7596	7290.099894
7597	7288.661379
7598	7288.552639
7599	7287.348369
7600	7287.277065
7601	7286.953312
7602	7286.431251
7603	7286.364324
7604	7285.134155
7605	7284.185342
7606	7282.661126
7607	7282.420505
7608	7281.327661
7609	7280.233825
7610	7278.916489
7611	7278.596921
7612	7278.106877
7613	7277.471288
7614	7276.716892
7615	7276.694906
7616	7275.999266
7617	7275.070851
7618	7273.71614
7619	7272.972487
7620	7272.24586
7621	7271.280067
7622	7270.720396
7623	7269.584885
7624	7268.592054
7625	7267.232521
7626	7266.749723
7627	7266.149502
7628	7265.388317
7629	7264.262288
7630	7264.004095
7631	7263.323198
7632	7261.945743
7633	7261.622373
7634	7260.403261
7635	7259.928479
7636	7258.286115
7637	7257.954497
7638	7257.130639
7639	7256.24575
7640	7255.357129
7641	7253.940449
7642	7252.569633
7643	7251.402312
7644	7251.286684
7645	7250.606542
7646	7250.324268
7647	7248.976009
7648	7248.934296
7649	7248.480536
7650	7248.442155
7651	7247.244449
7652	7246.540456
7653	7245.457332
7654	7245.313959
7655	7244.98678
7656	7244.341643
7657	7243.404734
7658	7241.515927
7659	7241.1854
7660	7240.281589
7661	7238.734999
7662	7238.181455
7663	7237.284429
7664	7236.440662
7665	7235.235038
7666	7235.09296
7667	7234.366951
7668	7234.028116
7669	7233.473596
7670	7233.241443
7671	7232.044958
7672	7231.304485
7673	7230.76091
7674	7228.849938
7675	7228.245498
7676	7227.275064
7677	7226.509721
7678	7225.312438
7679	7225.269673
7680	7224.445936
7681	7223.656556
7682	7222.924007
7683	7222.541718
7684	7221.501713
7685	7220.329958
7686	7219.838565
7687	7219.444629
7688	7219.155638
7689	7217.498447
7690	7216.779919
7691	7216.031168
7692	7215.304712
7693	7213.926718
7694	7213.265341
7695	7212.116781
7696	7210.735741
7697	7210.715162
7698	7210.694904
7699	7209.989831
7700	7209.753679
7701	7209.107758
7702	7208.615661
7703	7208.4173
7704	7208.299281
7705	7208.074922
7706	7207.873887
7707	7207.105281
7708	7206.065212
7709	7205.731785
7710	7205.346815
7711	7204.993846
7712	7204.809064
7713	7204.244171
7714	7203.417399
7715	7202.36889
7716	7201.924965
7717	7201.395105
7718	7201.356547
7719	7199.456391
7720	7198.717857
7721	7197.791119
7722	7196.605606
7723	7195.051683
7724	7194.592886
7725	7192.954748
7726	7192.655918
7727	7191.783632
7728	7190.883391
7729	7190.526098
7730	7190.496627
7731	7189.735656
7732	7189.114567
7733	7188.404852
7734	7186.864265
7735	7186.026522
7736	7184.719773
7737	7184.394339
7738	7183.055281
7739	7182.313503
7740	7180.94728
7741	7180.871985
7742	7180.273381
7743	7180.097437
7744	7178.79754
7745	7178.716511
7746	7177.068871
7747	7174.886899
7748	7173.768791
7749	7173.448879
7750	7172.037405
7751	7170.748423
7752	7170.551109
7753	7169.418639
7754	7168.915446
7755	7168.527538
7756	7166.872271
7757	7165.670647
7758	7165.555866
7759	7164.980067
7760	7164.027989
7761	7163.273058
7762	7162.670899
7763	7162.042692
7764	7161.201652
7765	7159.791191
7766	7159.333438
7767	7158.275603
7768	7157.622446
7769	7156.446009
7770	7156.05783
7771	7154.411155
7772	7153.239995
7773	7152.281615
7774	7151.299479
7775	7150.816072
7776	7149.660094
7777	7149.610909
7778	7149.335734
7779	7148.202191
7780	7147.390878
7781	7146.075394
7782	7145.489544
7783	7145.197377
7784	7144.718285
7785	7143.980512
7786	7143.33638
7787	7142.158712
7788	7141.472259
7789	7141.350352
7790	7141.02008
7791	7140.262823
7792	7139.531016
7793	7139.252769
7794	7138.216329
7795	7137.681264
7796	7136.701353
7797	7136.13318
7798	7135.605145
7799	7133.263804
7800	7132.911097
7801	7132.325194
7802	7131.496852
7803	7130.85082
7804	7129.786631
7805	7129.741101
7806	7129.238702
7807	7129.141341
7808	7128.514455
7809	7128.179187
7810	7127.47994
7811	7127.185199
7812	7126.621079
7813	7125.704376
7814	7124.822811
7815	7124.225771
7816	7124.205294
7817	7122.900161
7818	7122.508566
7819	7121.359281
7820	7120.886274
7821	7120.726611
7822	7119.580988
7823	7118.595866
7824	7117.941345
7825	7117.220435
7826	7116.710873
7827	7115.48619
7828	7115.426858
7829	7114.948941
7830	7114.30391
7831	7113.516396
7832	7112.053596
7833	7111.079099
7834	7110.34406
7835	7108.361793
7836	7107.748567
7837	7106.112456
7838	7104.91007
7839	7104.317827
7840	7104.136811
7841	7103.006469
7842	7102.430105
7843	7102.115992
7844	7101.223752
7845	7099.746929
7846	7099.056421
7847	7098.332025
7848	7097.59295
7849	7097.52442
7850	7097.037338
7851	7096.451535
7852	7095.794794
7853	7095.424288
7854	7095.099539
7855	7093.947154
7856	7093.918129
7857	7093.790969
7858	7092.368229
7859	7092.250438
7860	7091.010623
7861	7089.909998
7862	7089.248361
7863	7087.601871
7864	7086.990286
7865	7086.91537
7866	7086.19194
7867	7084.961653
7868	7084.51436
7869	7083.536018
7870	7082.260989
7871	7081.106761
7872	7079.519241
7873	7078.323038
7874	7077.154482
7875	7076.553942
7876	7075.88192
7877	7075.143589
7878	7074.840302
7879	7074.31542
7880	7073.285211
7881	7071.500559
7882	7071.272826
